timestamp,q_w,q_x,q_y,q_z
1753485327394563,0.9567228,-0.23786356,0.04794123,0.16063666
1753485327404459,0.95672196,-0.23786336,0.047952637,0.16063866
1753485327414437,0.95672095,-0.23786154,0.047962803,0.16064385
1753485327424413,0.9567225,-0.2378589,0.04796981,0.16063696
1753485327434380,0.9567234,-0.23786645,0.047969412,0.1606205
1753485327444316,0.9567232,-0.23787786,0.047958568,0.1606075
1753485327454302,0.95672333,-0.23788552,0.047946017,0.16059941
1753485327464241,0.9567238,-0.2378879,0.047938194,0.16059542
1753485327474237,0.9567252,-0.23788002,0.04794206,0.1605976
1753485327484197,0.9567237,-0.23788166,0.047948383,0.16060239
1753485327497860,0.9567228,-0.23788084,0.047956947,0.16060624
1753485327504174,0.95672274,-0.23788363,0.04795765,0.16060206
1753485327514187,0.95672333,-0.23788612,0.047959074,0.16059476
1753485327524061,0.95672435,-0.23789102,0.04794503,0.16058569
1753485327534218,0.9567249,-0.23789503,0.047941428,0.16057812
1753485327543993,0.95672446,-0.2379,0.047943335,0.16057204
1753485327554024,0.9567258,-0.23789643,0.047944315,0.16056968
1753485327563951,0.9567262,-0.23789437,0.047950376,0.16056783
1753485327573893,0.9567258,-0.23789296,0.047954008,0.16057141
1753485327583899,0.95672524,-0.23789352,0.04795605,0.16057296
1753485327593832,0.9567263,-0.23789063,0.047958072,0.16057055
1753485327603816,0.9567283,-0.23788778,0.047958083,0.16056307
1753485327613770,0.95672905,-0.23789226,0.047956564,0.16055258
1753485327623755,0.9567282,-0.23790047,0.04795332,0.16054577
1753485327633731,0.95672834,-0.23790057,0.047959615,0.16054307
1753485327643762,0.95672894,-0.23790027,0.047965717,0.1605384
1753485327653648,0.9567299,-0.23789616,0.04797079,0.16053703
1753485327663623,0.9567295,-0.23789302,0.047975298,0.16054268
1753485327673618,0.9567297,-0.23789284,0.047980584,0.16054082
1753485327687274,0.9567292,-0.23789668,0.047987115,0.16053562
1753485327693531,0.956728,-0.23790364,0.047986355,0.16053264
1753485327707223,0.9567289,-0.2379062,0.047983,0.16052455
1753485327713455,0.95673066,-0.23790455,0.04797848,0.16051789
1753485327723469,0.9567307,-0.23790391,0.047978997,0.16051838
1753485327733411,0.9567327,-0.23789695,0.04798827,0.16051406
1753485327743386,0.95673543,-0.23788686,0.047998484,0.1605099
1753485327753318,0.956735,-0.23788728,0.048005078,0.16050948
1753485327763292,0.9567355,-0.23788989,0.048005503,0.160503
1753485327773291,0.956736,-0.23789436,0.048000414,0.1604947
1753485327783262,0.95673716,-0.23789668,0.04799876,0.16048472
1753485327793209,0.9567369,-0.23790364,0.047995552,0.16047674
1753485327803160,0.9567368,-0.23790678,0.047997065,0.16047269
1753485327818094,0.9567358,-0.23790596,0.048007123,0.1604769
1753485327828146,0.95673525,-0.2379069,0.048013948,0.1604764
1753485327838053,0.95673674,-0.23790212,0.04801922,0.16047317
1753485327848024,0.95673895,-0.23789874,0.0480154,0.16046609
1753485327858009,0.95674014,-0.23790124,0.048011243,0.16045685
1753485327867964,0.95674074,-0.23789991,0.04801359,0.16045415
1753485327877944,0.9567401,-0.23790067,0.048014577,0.1604565
1753485327887887,0.9567396,-0.23790348,0.048021864,0.16045327
1753485327896614,0.9567401,-0.23790269,0.048022058,0.16045155
1753485327907851,0.95673937,-0.23790821,0.048031747,0.16044457
1753485327917801,0.9567405,-0.23790622,0.04802806,0.16044173
1753485327927746,0.95674145,-0.23790473,0.048023492,0.16043946
1753485327937774,0.95674336,-0.23789579,0.048028786,0.16044046
1753485327947669,0.9567436,-0.23789476,0.048038587,0.16043745
1753485327961378,0.9567445,-0.23789394,0.04804154,0.1604326
1753485327967637,0.9567443,-0.23789723,0.048043083,0.16042836
1753485327977799,0.9567441,-0.23789918,0.04804437,0.16042654
1753485327987560,0.9567437,-0.2379042,0.04804155,0.16042168
1753485328001253,0.95674497,-0.23790127,0.048042186,0.16041888
1753485328002541,0.9567458,-0.23789857,0.048044957,0.16041619
1753485328017541,0.95674616,-0.23789243,0.048052885,0.16042133
1753485328027419,0.9567474,-0.23789328,0.04805809,0.16041087
1753485328037395,0.95674545,-0.23790284,0.04805903,0.16040802
1753485328047416,0.95674497,-0.23790878,0.04805875,0.16040237
1753485328057322,0.9567448,-0.23791195,0.048059594,0.16039859
1753485328066048,0.9567451,-0.2379095,0.048060108,0.16039972
1753485328077291,0.9567459,-0.23790397,0.048070535,0.16040048
1753485328085981,0.95674527,-0.23790309,0.048076957,0.1604037
1753485328097196,0.9567464,-0.23790248,0.04808695,0.16039474
1753485328107213,0.9567468,-0.23790851,0.048084278,0.16038379
1753485328117129,0.9567482,-0.23791194,0.048080478,0.16037174
1753485328127131,0.9567492,-0.23791388,0.04806738,0.16036676
1753485328137071,0.95675004,-0.23791026,0.04806239,0.16036898
1753485328150849,0.95674974,-0.23790672,0.048066486,0.16037454
1753485328157038,0.9567493,-0.237907,0.04807871,0.1603732
1753485328170720,0.95674855,-0.23790643,0.04808729,0.1603765
1753485328176962,0.95674735,-0.23791286,0.04809549,0.16037059
1753485328187029,0.9567488,-0.23791416,0.04809085,0.16036183
1753485328196885,0.9567493,-0.23791635,0.048084125,0.1603572
1753485328206897,0.95675236,-0.2379068,0.04807355,0.16035675
1753485328216863,0.95675457,-0.23789684,0.04807552,0.16035767
1753485328221814,0.95675534,-0.23789527,0.04808052,0.16035429
1753485328236751,0.95675486,-0.23789309,0.04809037,0.16035698
1753485328246723,0.9567551,-0.23789348,0.048093364,0.16035394
1753485328256709,0.9567566,-0.23789383,0.048091922,0.1603455
1753485328266656,0.9567582,-0.23789266,0.048086714,0.1603388
1753485328275407,0.9567598,-0.23788893,0.048083317,0.16033576
1753485328286594,0.95675987,-0.2378888,0.048090395,0.16033332
1753485328296604,0.9567585,-0.23789436,0.048097726,0.16033134
1753485328306528,0.956758,-0.23789622,0.04810275,0.1603303
1753485328316520,0.9567584,-0.23789403,0.048106104,0.16032977
1753485328326503,0.9567605,-0.23788904,0.048103366,0.16032541
1753485328336457,0.9567619,-0.23788442,0.048103068,0.16032405
1753485328346410,0.95676506,-0.23787728,0.048096213,0.16031794
1753485328356536,0.95676523,-0.23788062,0.04809961,0.16031131
1753485328366363,0.9567668,-0.23787886,0.048102777,0.16030352
1753485328376386,0.9567671,-0.23787874,0.048107985,0.16030015
1753485328386297,0.9567671,-0.23788305,0.04810733,0.16029397
1753485328396331,0.9567688,-0.2378791,0.048101723,0.1602913
1753485328411222,0.95677185,-0.23787369,0.048103053,0.16028093
1753485328416230,0.9567728,-0.2378722,0.04810354,0.16027729
1753485328426236,0.9567717,-0.23787539,0.04810912,0.16027735
1753485328436197,0.95677096,-0.23788352,0.048112508,0.1602686
1753485328444836,0.95677215,-0.23788252,0.048112363,0.16026308
1753485328456071,0.9567736,-0.2378814,0.04811208,0.16025639
1753485328466116,0.95677525,-0.23787738,0.048113134,0.16025187
1753485328476004,0.9567769,-0.23787187,0.048116364,0.16024923
1753485328485994,0.95677644,-0.23787624,0.048115615,0.16024546
1753485328495947,0.9567773,-0.23788114,0.048114147,0.16023406
1753485328505951,0.95677674,-0.23788813,0.048115257,0.16022599
1753485328515885,0.95677733,-0.23788941,0.04811607,0.16022085
1753485328525874,0.9567783,-0.23788947,0.048112072,0.16021614
1753485328535812,0.9567788,-0.23788695,0.048110347,0.16021745
1753485328549543,0.9567802,-0.23788159,0.04811482,0.16021596
1753485328555754,0.9567801,-0.23788203,0.048117835,0.16021444
1753485328565817,0.9567787,-0.23788646,0.048127286,0.16021343
1753485328575732,0.9567788,-0.23788537,0.048130974,0.1602134
1753485328585718,0.95678025,-0.23787792,0.048132773,0.16021551
1753485328595622,0.95678383,-0.23786731,0.04813462,0.16020918
1753485328605638,0.9567861,-0.23785122,0.048142217,0.16021737
1753485328615584,0.9567877,-0.23784275,0.0481503,0.16021766
1753485328625538,0.95678943,-0.23783746,0.048157286,0.16021308
1753485328634316,0.9567897,-0.23783684,0.048160102,0.16021198
1753485328645468,0.95679075,-0.23783416,0.04816458,0.16020815
1753485328654187,0.95679146,-0.23783173,0.048164256,0.16020745
1753485328665401,0.9567923,-0.23782615,0.04816484,0.1602109
1753485328675383,0.95679337,-0.23782045,0.048174053,0.1602097
1753485328685331,0.95679283,-0.23782288,0.04818517,0.16020612
1753485328695327,0.9567931,-0.23782688,0.048185557,0.16019851
1753485328705274,0.9567925,-0.23783268,0.048185326,0.16019377
1753485328715311,0.95679337,-0.23783593,0.04818026,0.16018526
1753485328725212,0.95679444,-0.23783939,0.048164368,0.16017815
1753485328738899,0.9567945,-0.23783885,0.048160937,0.16017966
1753485328745183,0.95679253,-0.23784263,0.048167188,0.16018412
1753485328755173,0.95679104,-0.2378435,0.04817811,0.1601884
1753485328765082,0.95679075,-0.23784333,0.04819111,0.1601866
1753485328775138,0.9567908,-0.23784867,0.04818982,0.16017878
1753485328785026,0.9567901,-0.23785871,0.048184942,0.1601695
1753485328794990,0.95679003,-0.23786622,0.048164666,0.16016474
1753485328804954,0.9567899,-0.23786911,0.0481561,0.16016363
1753485328814933,0.95679075,-0.23786338,0.048155792,0.16016725
1753485328824916,0.9567911,-0.23785439,0.048164364,0.16017593
1753485328834854,0.95679104,-0.23784488,0.048179418,0.16018581
1753485328844841,0.9567915,-0.23784241,0.048194084,0.16018206
1753485328854835,0.9567935,-0.23784052,0.04820521,0.16016985
1753485328864795,0.9567949,-0.23784319,0.04820273,0.16015825
1753485328874750,0.95679486,-0.23784818,0.048199616,0.16015218
1753485328884781,0.9567957,-0.23784694,0.048194498,0.16015041
1753485328894695,0.9567953,-0.23784181,0.048205514,0.160157
1753485328899657,0.9567955,-0.23783746,0.048209623,0.16016148
1753485328914637,0.95679617,-0.23782161,0.048237246,0.16017286
1753485328919591,0.9567969,-0.23781766,0.04824467,0.16017178
1753485328934597,0.9567976,-0.23781857,0.0482546,0.1601635
1753485328944624,0.95679873,-0.23782651,0.04824705,0.16014728
1753485328954493,0.95679975,-0.23783492,0.048239652,0.16013013
1753485328964564,0.95680064,-0.2378416,0.048230827,0.16011791
1753485328974442,0.95679975,-0.23784688,0.048226323,0.16011654
1753485328984386,0.95680064,-0.23784369,0.048227835,0.16011585
1753485328994410,0.9568011,-0.23783696,0.04823146,0.16012171
1753485329004316,0.9568016,-0.23783149,0.048236202,0.16012621
1753485329014297,0.9568019,-0.23782998,0.04823778,0.16012543
1753485329024254,0.95680124,-0.23783667,0.048232574,0.16012089
1753485329034257,0.95680207,-0.2378428,0.048224177,0.16011015
1753485329044195,0.9568012,-0.23785187,0.048212826,0.16010524
1753485329054173,0.95680165,-0.23785399,0.048207972,0.16010061
1753485329064131,0.9568018,-0.23785089,0.048206426,0.16010459
1753485329074115,0.9568032,-0.23784049,0.048210476,0.16011056
1753485329084076,0.9568044,-0.23783134,0.04821164,0.16011691
1753485329097748,0.95680636,-0.2378249,0.048218716,0.16011249
1753485329104081,0.9568061,-0.23783025,0.048220426,0.1601053
1753485329117686,0.95680535,-0.23784214,0.04821688,0.16009326
1753485329123942,0.9568065,-0.23784426,0.048209824,0.16008578
1753485329134078,0.9568071,-0.23784438,0.048214164,0.16008045
1753485329148859,0.95680934,-0.2378349,0.048218805,0.16007975
1753485329158843,0.9568093,-0.23783427,0.04823417,0.16007619
1753485329168833,0.9568098,-0.23783495,0.048244506,0.16006865
1753485329182479,0.9568106,-0.23783635,0.048246767,0.16006134
1753485329183773,0.95681137,-0.23783685,0.04824363,0.16005719
1753485329202414,0.9568134,-0.23783576,0.048240446,0.16004723
1753485329208670,0.95681334,-0.23783782,0.0482449,0.16004364
1753485329218716,0.9568139,-0.23783705,0.048251826,0.1600395
1753485329223641,0.9568137,-0.23783542,0.04825603,0.16004135
1753485329233615,0.9568141,-0.23783384,0.048267897,0.16003798
1753485329248526,0.9568143,-0.23783322,0.048277695,0.16003515
1753485329258553,0.9568154,-0.23783286,0.04827984,0.16002819
1753485329268480,0.9568181,-0.23782982,0.04827271,0.16001876
1753485329278422,0.9568183,-0.23783328,0.04826783,0.1600133
1753485329287191,0.9568189,-0.23783424,0.048267327,0.16000898
1753485329298354,0.95681936,-0.23783453,0.04827055,0.1600046
1753485329307071,0.95681876,-0.23783602,0.048271485,0.16000557
1753485329318293,0.9568201,-0.23783058,0.04827553,0.16000491
1753485329328311,0.9568203,-0.23783049,0.048277173,0.160003
1753485329338240,0.9568214,-0.2378305,0.048280366,0.15999524
1753485329348251,0.9568221,-0.2378359,0.04827507,0.1599854
1753485329358169,0.95682263,-0.23784435,0.04826717,0.15997136
1753485329371868,0.95682096,-0.23785411,0.048258666,0.15996945
1753485329378124,0.95682037,-0.23785885,0.048257697,0.15996622
1753485329391829,0.95681965,-0.23785836,0.048258767,0.15997094
1753485329398127,0.9568202,-0.23785168,0.048260707,0.1599772
1753485329411764,0.9568214,-0.23784553,0.048268747,0.15997662
1753485329418021,0.9568222,-0.23784468,0.048273493,0.15997158
1753485329432963,0.9568226,-0.23785323,0.04826726,0.15995881
1753485329437998,0.9568225,-0.23785757,0.048269276,0.1599513
1753485329447940,0.95682377,-0.23785754,0.04826263,0.1599466
1753485329457925,0.9568263,-0.23784822,0.04826252,0.1599447
1753485329467875,0.9568254,-0.23784593,0.048273686,0.15995057
1753485329476528,0.9568259,-0.23784102,0.04827893,0.15995313
1753485329487748,0.95682555,-0.23783457,0.0483004,0.15995826
1753485329496467,0.95682585,-0.23783347,0.048304133,0.15995757
1753485329507723,0.95682865,-0.23783027,0.04830943,0.15994316
1753485329517705,0.95682985,-0.23783539,0.04829998,0.1599318
1753485329527631,0.9568312,-0.23783654,0.048297096,0.15992242
1753485329537684,0.9568322,-0.23783518,0.048297033,0.15991884
1753485329547559,0.95683366,-0.23782928,0.04830705,0.15991573
1753485329557548,0.95683545,-0.2378198,0.048316427,0.15991631
1753485329567508,0.95683664,-0.237813,0.04832382,0.1599171
1753485329581262,0.9568362,-0.2378169,0.048330452,0.15991148
1753485329587459,0.95683664,-0.23782413,0.048322193,0.159901
1753485329597470,0.95683783,-0.23782894,0.04831316,0.15988955
1753485329607370,0.9568397,-0.23782992,0.048306156,0.15987949
1753485329617380,0.9568384,-0.23783527,0.048301455,0.15988015
1753485329627314,0.95683676,-0.23783977,0.048302982,0.159883
1753485329637266,0.9568365,-0.23783994,0.04831108,0.15988165
1753485329647294,0.95683736,-0.2378353,0.048316013,0.159882
1753485329657216,0.95683837,-0.23783839,0.04830838,0.1598736
1753485329665925,0.9568384,-0.23783977,0.048307244,0.15987189
1753485329677149,0.95683986,-0.23785093,0.04829336,0.15985034
1753485329685865,0.95684034,-0.23785406,0.04829203,0.15984403
1753485329697073,0.9568394,-0.23785917,0.04829537,0.15984066
1753485329707065,0.9568384,-0.23786095,0.0482997,0.15984258
1753485329717022,0.9568379,-0.23786074,0.048305463,0.15984413
1753485329727006,0.9568379,-0.23785692,0.048311315,0.15984805
1753485329736959,0.95683753,-0.23785795,0.048310827,0.15984859
1753485329750665,0.95683885,-0.23785473,0.04831106,0.15984541
1753485329756923,0.95684075,-0.2378509,0.04830746,0.15984105
1753485329770606,0.9568424,-0.23784757,0.048308246,0.15983632
1753485329776861,0.9568429,-0.23784517,0.048309527,0.15983586
1753485329786919,0.9568442,-0.23783822,0.048316058,0.15983696
1753485329796765,0.95684534,-0.23783045,0.04832769,0.15983792
1753485329806756,0.95684636,-0.2378237,0.048336357,0.15983933
1753485329816696,0.95684713,-0.23782447,0.048339657,0.15983243
1753485329826668,0.95684713,-0.23782763,0.04833695,0.15982841
1753485329836672,0.9568486,-0.23783015,0.048329733,0.15981816
1753485329846600,0.95685047,-0.23783067,0.048322737,0.15980892
1753485329856589,0.9568501,-0.23783274,0.04832538,0.1598067
1753485329866539,0.95685166,-0.23782831,0.048327815,0.15980363
1753485329876527,0.9568533,-0.23781976,0.048333637,0.15980431
1753485329886499,0.9568538,-0.23781826,0.04833613,0.15980266
1753485329896501,0.9568534,-0.23781893,0.048341364,0.15980303
1753485329906434,0.95685285,-0.23782735,0.048343934,0.15979236
1753485329916431,0.95685387,-0.23783316,0.04834039,0.15977883
1753485329926409,0.956855,-0.23783867,0.048333786,0.15976584
1753485329940119,0.95685637,-0.23784088,0.048324965,0.15975703
1753485329946342,0.95685613,-0.23784041,0.048328698,0.15975869
1753485329960045,0.95685565,-0.2378424,0.048330117,0.15975763
1753485329966274,0.9568549,-0.23784143,0.048337556,0.15976115
1753485329976276,0.9568552,-0.23784414,0.048338577,0.15975522
1753485329986155,0.9568553,-0.23785041,0.0483386,0.15974571
1753485329996216,0.956856,-0.237851,0.04833684,0.15974116
1753485330006100,0.9568557,-0.23785491,0.048334397,0.15973718
1753485330016056,0.9568576,-0.23784846,0.048333578,0.15973592
1753485330026058,0.9568599,-0.2378408,0.048339203,0.15973228
1753485330036025,0.95686126,-0.23783083,0.048347082,0.15973611
1753485330045978,0.9568627,-0.23782447,0.04835377,0.15973498
1753485330055942,0.95686185,-0.23782554,0.048360955,0.15973611
1753485330064655,0.95686305,-0.2378222,0.048363898,0.1597332
1753485330075867,0.9568661,-0.23781669,0.0483632,0.15972339
1753485330085862,0.9568662,-0.23781621,0.048361927,0.1597238
1753485330095821,0.9568678,-0.2378113,0.04836896,0.15971941
1753485330105793,0.95686835,-0.23781084,0.048376624,0.15971449
1753485330115755,0.95686895,-0.23780638,0.048383337,0.15971562
1753485330125738,0.9568695,-0.23780563,0.048390277,0.15971152
1753485330135677,0.9568705,-0.23780565,0.04838885,0.1597058
1753485330145763,0.9568709,-0.23780592,0.048385642,0.15970428
1753485330155621,0.956872,-0.2378037,0.048386022,0.15970041
1753485330165639,0.9568724,-0.2378025,0.048387773,0.15969916
1753485330175586,0.95687175,-0.23780544,0.04839317,0.1596972
1753485330185521,0.95687145,-0.23780687,0.048399925,0.15969476
1753485330195492,0.9568712,-0.23781177,0.048401218,0.15968826
1753485330205466,0.9568725,-0.23781163,0.04840001,0.1596813
1753485330215424,0.956873,-0.23781712,0.048399463,0.15966997
1753485330225395,0.9568725,-0.23782212,0.04839467,0.15966727
1753485330235380,0.95687157,-0.2378265,0.048391,0.15966772
1753485330245326,0.9568721,-0.23782547,0.048392486,0.15966581
1753485330254061,0.956872,-0.23782377,0.048394848,0.1596681
1753485330265270,0.95687205,-0.23782066,0.0484005,0.15967062
1753485330275245,0.95687336,-0.23781751,0.048399154,0.15966783
1753485330285242,0.95687413,-0.2378159,0.048398312,0.15966618
1753485330295220,0.95687646,-0.23781274,0.04839516,0.15965769
1753485330305149,0.9568771,-0.23780948,0.048393734,0.15965863
1753485330318843,0.95687735,-0.23780996,0.04839465,0.15965682
1753485330325118,0.9568787,-0.23780523,0.048395682,0.15965489
1753485330335149,0.95688057,-0.2377974,0.048401378,0.15965396
1753485330345015,0.95688236,-0.2377885,0.048411824,0.15965332
1753485330355047,0.95688343,-0.23778166,0.048423525,0.1596533
1753485330364950,0.95688415,-0.23777823,0.048428293,0.15965277
1753485330374998,0.95688415,-0.2377795,0.04843427,0.15964903
1753485330384936,0.95688504,-0.23777802,0.048434276,0.1596462
1753485330394886,0.95688665,-0.23777775,0.048436098,0.15963612
1753485330404883,0.95688754,-0.23777717,0.048438758,0.15963095
1753485330414830,0.9568879,-0.23777467,0.048439816,0.15963179
1753485330424884,0.9568879,-0.23777564,0.04844685,0.15962835
1753485330434772,0.9568884,-0.23777376,0.048450314,0.15962748
1753485330449700,0.95688903,-0.23777314,0.048452377,0.159624
1753485330454785,0.9568892,-0.2377754,0.04844989,0.15961976
1753485330464723,0.95689124,-0.2377722,0.048442647,0.15961447
1753485330474641,0.95689166,-0.23777775,0.04843598,0.15960626
1753485330484808,0.95689166,-0.23778085,0.048435427,0.15960191
1753485330494565,0.9568911,-0.23778275,0.048437625,0.15960161
1753485330508236,0.95689136,-0.23778139,0.04844744,0.15959887
1753485330514508,0.95689243,-0.23778349,0.048453607,0.15958788
1753485330524577,0.9568929,-0.23778698,0.04845599,0.15957853
1753485330534448,0.9568929,-0.23779437,0.048451234,0.15956931
1753485330544488,0.95689356,-0.23779872,0.048442267,0.15956162
1753485330554358,0.9568923,-0.23780419,0.04843854,0.15956192
1753485330564417,0.95689213,-0.2378041,0.048442516,0.15956219
1753485330574315,0.9568938,-0.23779349,0.04844859,0.15956613
1753485330584268,0.95689344,-0.23779027,0.048461262,0.15956935
1753485330594287,0.9568944,-0.23778595,0.048465192,0.15956867
1753485330604204,0.9568961,-0.2377821,0.048467197,0.15956356
1753485330614189,0.9568979,-0.23778248,0.048460245,0.15955384
1753485330624131,0.95689917,-0.23777887,0.048459608,0.15955229
1753485330634166,0.956901,-0.23777138,0.048455745,0.15955395
1753485330644074,0.95690113,-0.23776571,0.048463054,0.15955906
1753485330654058,0.9569005,-0.23776194,0.048473015,0.15956564
1753485330664019,0.95690066,-0.23776193,0.048480924,0.159562
1753485330674025,0.9569002,-0.2377615,0.048486255,0.15956374
1753485330683952,0.95690227,-0.23775981,0.048485246,0.15955418
1753485330697633,0.95690495,-0.23775445,0.048483174,0.15954652
1753485330703967,0.9569058,-0.2377539,0.04847969,0.15954374
1753485330717565,0.95690745,-0.23774846,0.048478782,0.15954225
1753485330723830,0.95690674,-0.23775066,0.048482586,0.15954146
1753485330733974,0.9569064,-0.23774877,0.048487898,0.15954512
1753485330743759,0.95690674,-0.23774563,0.04849674,0.15954508
1753485330753726,0.95690715,-0.2377462,0.048497945,0.15954137
1753485330763719,0.9569084,-0.23774593,0.0484973,0.15953408
1753485330773662,0.9569087,-0.23775178,0.04849405,0.1595251
1753485330783663,0.9569085,-0.23776221,0.048487794,0.15951239
1753485330793600,0.9569075,-0.23777166,0.048485145,0.1595049
1753485330803592,0.95690674,-0.23777846,0.048481412,0.15950109
1753485330813539,0.956907,-0.23777735,0.048483692,0.15950054
1753485330823549,0.9569084,-0.23776855,0.048490524,0.15950264
1753485330833492,0.9569086,-0.2377667,0.04849066,0.1595041
1753485330843496,0.95691055,-0.23776321,0.048496336,0.15949586
1753485330853411,0.9569111,-0.23776668,0.048498437,0.15948719
1753485330863418,0.9569121,-0.23777205,0.04849345,0.15947482
1753485330873382,0.95691186,-0.23777851,0.04848709,0.15946813
1753485330883328,0.9569131,-0.23777637,0.04848824,0.159464
1753485330893284,0.9569148,-0.23776728,0.04849518,0.15946518
1753485330906959,0.9569156,-0.23775408,0.048502702,0.15947695
1753485330918183,0.9569156,-0.2377485,0.048518185,0.15948117
1753485330928178,0.95691526,-0.23775415,0.04852646,0.15947236
1753485330933215,0.95691556,-0.23775572,0.048523445,0.1594694
1753485330948127,0.9569193,-0.23774977,0.04851947,0.15945639
1753485330958078,0.9569225,-0.23773746,0.04852114,0.15945567
1753485330968082,0.95692706,-0.23771761,0.048529737,0.15945467
1753485330978015,0.9569291,-0.23770823,0.048542038,0.15945335
1753485330991711,0.95693004,-0.23770365,0.04855573,0.15944967
1753485330997998,0.95693076,-0.23770647,0.04855908,0.15944083
1753485331007970,0.95693135,-0.23771138,0.048553057,0.15943156
1753485331017865,0.95693195,-0.23771314,0.048550207,0.1594262
1753485331027897,0.95693296,-0.23770787,0.048550498,0.15942755
1753485331032896,0.95693326,-0.23770404,0.04855406,0.15943033
1753485331047770,0.9569328,-0.23770459,0.048570488,0.1594278
1753485331057749,0.9569316,-0.237711,0.048577517,0.15942343
1753485331067703,0.95693135,-0.23772514,0.048568163,0.15940653
1753485331076417,0.9569306,-0.237731,0.048563197,0.15940346
1753485331087628,0.9569312,-0.23773542,0.048545346,0.15939885
1753485331096379,0.95693207,-0.23772939,0.04854086,0.15940434
1753485331107643,0.9569342,-0.23771231,0.04855312,0.15941286
1753485331117556,0.956933,-0.23771276,0.04857021,0.159414
1753485331127508,0.9569309,-0.23772559,0.04857919,0.15940529
1753485331137543,0.9569279,-0.23774633,0.04857399,0.159394
1753485331147436,0.95692784,-0.23775698,0.04856013,0.15938245
1753485331161145,0.9569314,-0.23774868,0.04854856,0.15937735
1753485331167402,0.9569331,-0.23773733,0.048547577,0.15938376
1753485331177448,0.95693433,-0.23772374,0.04856097,0.15939297
1753485331187319,0.95693326,-0.23772204,0.048587326,0.15939349
1753485331197375,0.95693225,-0.2377252,0.04860545,0.15938985
1753485331207249,0.95693296,-0.23773082,0.04860879,0.15937562
1753485331217288,0.9569364,-0.23773044,0.04859432,0.15936035
1753485331227209,0.95693916,-0.23772708,0.04857963,0.15935273
1753485331237153,0.9569408,-0.23772353,0.04857095,0.15935074
1753485331247185,0.9569406,-0.23772064,0.048576858,0.15935485
1753485331257089,0.9569385,-0.23772281,0.04858986,0.15935986
1753485331265838,0.956937,-0.23772545,0.04859987,0.15936187
1753485331277023,0.9569369,-0.23772618,0.04861835,0.15935658
1753485331285749,0.956938,-0.23772234,0.048619334,0.1593544
1753485331296960,0.9569418,-0.23771442,0.048612077,0.15934636
1753485331306944,0.9569439,-0.23770949,0.048605762,0.1593428
1753485331316908,0.95694345,-0.23771673,0.04860376,0.15933518
1753485331326887,0.95694137,-0.23772927,0.048606362,0.15932873
1753485331336839,0.9569397,-0.23773143,0.048620503,0.15933052
1753485331350553,0.95694005,-0.23772527,0.04862806,0.1593354
1753485331356826,0.9569425,-0.23771273,0.048635866,0.159337
1753485331366861,0.95694435,-0.23770984,0.048641533,0.15932871
1753485331371813,0.95694464,-0.23771016,0.04864259,0.15932548
1753485331386769,0.9569425,-0.2377263,0.048647396,0.15931343
1753485331396647,0.95693964,-0.23774223,0.048648965,0.15930617
1753485331406620,0.9569408,-0.23774265,0.048639435,0.15930162
1753485331416612,0.956942,-0.2377349,0.04863777,0.1593059
1753485331426551,0.9569468,-0.23771468,0.048635453,0.15930894
1753485331436539,0.95694697,-0.23770802,0.048648875,0.15931319
1753485331446514,0.9569458,-0.23771125,0.048657402,0.15931284
1753485331455234,0.9569467,-0.23771301,0.048663743,0.15930355
1753485331471509,0.95694387,-0.23773964,0.048657708,0.15928264
1753485331476465,0.95694447,-0.23774068,0.048652235,0.15927893
1753485331486404,0.956946,-0.23773548,0.04864847,0.1592783
1753485331496420,0.9569486,-0.23772463,0.04864943,0.15927893
1753485331506353,0.9569497,-0.23771536,0.04865875,0.15928318
1753485331516329,0.95694995,-0.23771074,0.048675615,0.15928306
1753485331526310,0.95694953,-0.23771392,0.048687506,0.15927716
1753485331536296,0.95695055,-0.23771991,0.048691623,0.15926105
1753485331546188,0.956952,-0.2377234,0.04869083,0.15924776
1753485331559874,0.9569549,-0.23772031,0.04868074,0.15923803
1753485331566127,0.9569578,-0.23771316,0.048669662,0.15923426
1753485331576155,0.95695883,-0.23770727,0.04867117,0.15923655
1753485331586063,0.9569586,-0.2377022,0.048681583,0.1592424
1753485331596031,0.9569562,-0.23770405,0.048698027,0.15924902
1753485331606050,0.9569542,-0.23770817,0.04871255,0.15925026
1753485331615962,0.9569563,-0.2377027,0.048714116,0.15924518
1753485331624681,0.95695806,-0.23770289,0.048708156,0.15923642
1753485331635935,0.9569592,-0.23770964,0.04869749,0.1592231
1753485331645880,0.9569581,-0.2377203,0.048694126,0.15921423
1753485331655849,0.95695764,-0.23772506,0.048699718,0.1592083
1753485331665840,0.95695657,-0.23772685,0.048710708,0.15920904
1753485331675771,0.95695865,-0.23771735,0.048714317,0.15920898
1753485331685771,0.9569602,-0.23771204,0.048716664,0.15920724
1753485331695714,0.95696247,-0.23770414,0.048716657,0.15920566
1753485331705691,0.9569637,-0.23770574,0.048715636,0.15919605
1753485331715681,0.95696205,-0.23771997,0.048712123,0.1591857
1753485331729356,0.956959,-0.23773731,0.04870989,0.15917867
1753485331735580,0.9569581,-0.2377436,0.048716012,0.15917237
1753485331745661,0.95696014,-0.23773518,0.048715774,0.15917341
1753485331755521,0.9569618,-0.23772396,0.048717257,0.15917961
1753485331765538,0.9569628,-0.23771651,0.048723098,0.15918256
